timestamp, open, high, low, close, volume
1738808400000,200.28000000,200.79000000,200.16000000,200.53000000,21272.10000000
1738808700000,200.53000000,201.10000000,200.48000000,200.50000000,16044.30000000
1738809000000,200.50000000,200.61000000,200.02000000,200.47000000,16469.50000000
1738809300000,200.47000000,200.56000000,200.14000000,200.21000000,6897.40000000
1738809600000,200.21000000,200.67000000,199.96000000,200.58000000,9813.00000000
1738809900000,200.58000000,200.68000000,200.07000000,200.57000000,6008.90000000
1738810200000,200.57000000,200.62000000,199.78000000,200.03000000,7185.60000000
1738810500000,200.03000000,200.47000000,199.97000000,200.18000000,15382.90000000
1738810800000,200.18000000,200.49000000,199.80000000,200.37000000,14142.70000000
1738811100000,200.37000000,200.57000000,199.64000000,199.88000000,11324.90000000
1738811400000,199.88000000,199.96000000,199.37000000,199.54000000,11445.80000000
1738811700000,199.54000000,200.07000000,199.24000000,199.72000000,13007.90000000
1738812000000,199.72000000,200.17000000,199.48000000,199.94000000,9956.40000000
1738812300000,199.94000000,200.16000000,199.69000000,200.10000000,3454.40000000
1738812600000,200.10000000,200.66000000,200.00000000,200.42000000,10486.50000000
1738812900000,200.42000000,201.03000000,200.33000000,200.85000000,8276.50000000
1738813200000,200.85000000,201.24000000,200.69000000,200.95000000,19036.60000000
1738813500000,200.95000000,201.00000000,200.47000000,200.56000000,9097.80000000
1738813800000,200.56000000,200.69000000,200.30000000,200.56000000,11961.00000000
1738814100000,200.56000000,200.74000000,200.43000000,200.58000000,4216.40000000
1738814400000,200.58000000,200.99000000,200.34000000,200.60000000,10660.50000000
1738814700000,200.60000000,200.67000000,200.32000000,200.44000000,8175.10000000
1738815000000,200.44000000,201.00000000,200.19000000,200.98000000,7829.90000000
1738815300000,200.98000000,201.69000000,200.79000000,201.42000000,14968.60000000
1738815600000,201.42000000,202.08000000,201.30000000,201.79000000,25242.30000000
1738815900000,201.79000000,201.82000000,201.18000000,201.57000000,17683.50000000
1738816200000,201.57000000,201.57000000,200.79000000,201.04000000,14216.00000000
1738816500000,201.04000000,201.37000000,200.85000000,201.14000000,7992.40000000
1738816800000,201.14000000,201.49000000,201.13000000,201.35000000,3943.50000000
1738817100000,201.35000000,201.42000000,200.93000000,201.12000000,6448.10000000
1738817400000,201.12000000,201.26000000,200.89000000,201.16000000,7619.90000000
1738817700000,201.16000000,201.69000000,201.12000000,201.49000000,17872.30000000
1738818000000,201.49000000,201.57000000,200.84000000,201.16000000,17590.60000000
1738818300000,201.16000000,201.21000000,200.91000000,200.97000000,6238.20000000
1738818600000,200.97000000,201.35000000,200.82000000,200.97000000,6369.60000000
1738818900000,200.97000000,201.11000000,200.54000000,200.83000000,9321.10000000
1738819200000,200.83000000,201.24000000,200.76000000,201.13000000,5748.10000000
1738819500000,201.13000000,201.90000000,201.12000000,201.81000000,11688.60000000
1738819800000,201.81000000,201.83000000,201.37000000,201.39000000,8726.90000000
1738820100000,201.39000000,202.25000000,201.25000000,202.23000000,10528.10000000
1738820400000,202.23000000,202.53000000,202.08000000,202.19000000,17875.30000000
1738820700000,202.19000000,202.41000000,201.91000000,202.01000000,9945.30000000
1738821000000,202.01000000,202.01000000,201.40000000,201.96000000,50010.50000000
1738821300000,201.96000000,202.14000000,201.50000000,201.55000000,29444.80000000
1738821600000,201.55000000,202.08000000,201.36000000,201.41000000,16675.80000000
1738821900000,201.41000000,202.13000000,201.23000000,202.03000000,22317.70000000
1738822200000,202.03000000,202.68000000,201.76000000,202.53000000,25670.60000000
1738822500000,202.53000000,202.98000000,202.39000000,202.63000000,19379.70000000
1738822800000,202.63000000,202.85000000,202.44000000,202.55000000,31935.00000000
1738823100000,202.55000000,202.59000000,202.14000000,202.16000000,32078.50000000
1738823400000,202.16000000,202.56000000,202.16000000,202.23000000,42162.00000000
1738823700000,202.23000000,203.53000000,202.23000000,203.32000000,30337.30000000
1738824000000,203.32000000,203.60000000,203.17000000,203.33000000,47987.40000000
1738824300000,203.33000000,203.58000000,203.13000000,203.42000000,34305.40000000
1738824600000,203.42000000,203.78000000,203.21000000,203.51000000,47472.50000000
1738824900000,203.51000000,203.85000000,203.47000000,203.58000000,18313.20000000
1738825200000,203.58000000,203.58000000,202.87000000,202.98000000,60849.00000000
1738825500000,202.98000000,202.99000000,202.33000000,202.53000000,28637.10000000
1738825800000,202.53000000,202.74000000,202.28000000,202.48000000,12418.70000000
1738826100000,202.48000000,202.88000000,202.35000000,202.81000000,10770.30000000
1738826400000,202.81000000,202.86000000,202.38000000,202.59000000,6832.50000000
1738826700000,202.59000000,202.79000000,202.31000000,202.43000000,14286.60000000
1738827000000,202.43000000,202.99000000,202.27000000,202.33000000,13864.00000000
1738827300000,202.33000000,202.53000000,201.93000000,202.39000000,15214.00000000
1738827600000,202.39000000,202.39000000,201.79000000,202.19000000,14158.10000000
1738827900000,202.19000000,202.32000000,201.95000000,201.95000000,8387.70000000
1738828200000,201.95000000,202.12000000,201.63000000,201.83000000,16309.20000000
1738828500000,201.83000000,202.13000000,201.81000000,201.92000000,13147.70000000
1738828800000,201.92000000,202.26000000,201.40000000,201.52000000,25845.00000000
1738829100000,201.52000000,202.50000000,201.52000000,202.20000000,39627.00000000
1738829400000,202.20000000,202.27000000,201.58000000,201.76000000,33701.80000000
1738829700000,201.76000000,202.12000000,201.70000000,202.12000000,10327.90000000
1738830000000,202.12000000,202.12000000,201.61000000,201.78000000,4542.20000000
1738830300000,201.78000000,202.08000000,201.50000000,201.54000000,10014.30000000
1738830600000,201.54000000,201.85000000,201.17000000,201.19000000,12485.50000000
1738830900000,201.19000000,201.60000000,201.01000000,201.50000000,17121.60000000
1738831200000,201.50000000,201.81000000,200.94000000,201.15000000,23355.60000000
1738831500000,201.15000000,201.56000000,200.82000000,201.54000000,13214.30000000
1738831800000,201.54000000,201.59000000,201.19000000,201.34000000,8178.80000000
1738832100000,201.34000000,201.35000000,200.76000000,201.02000000,15451.90000000
1738832400000,201.02000000,201.43000000,200.51000000,201.31000000,24213.10000000
1738832700000,201.31000000,201.52000000,200.94000000,201.47000000,7637.30000000
1738833000000,201.47000000,202.78000000,201.47000000,202.66000000,27442.60000000
1738833300000,202.66000000,202.82000000,202.17000000,202.46000000,27216.00000000
1738833600000,202.46000000,202.68000000,201.77000000,201.80000000,35756.30000000
1738833900000,201.80000000,202.13000000,201.61000000,201.81000000,11244.40000000
1738834200000,201.81000000,202.62000000,201.74000000,202.53000000,20078.00000000
1738834500000,202.53000000,202.82000000,202.17000000,202.23000000,12192.90000000
1738834800000,202.23000000,202.29000000,201.72000000,201.75000000,9982.40000000
1738835100000,201.75000000,202.20000000,201.71000000,202.00000000,4831.70000000
1738835400000,202.00000000,202.28000000,201.80000000,202.07000000,5240.20000000
1738835700000,202.07000000,202.61000000,202.06000000,202.46000000,5047.40000000
1738836000000,202.46000000,202.65000000,202.29000000,202.48000000,7155.40000000
1738836300000,202.48000000,202.75000000,202.13000000,202.72000000,8832.50000000
1738836600000,202.72000000,202.73000000,202.27000000,202.49000000,7180.90000000
1738836900000,202.49000000,202.50000000,202.05000000,202.12000000,11568.60000000
1738837200000,202.12000000,202.28000000,201.98000000,202.06000000,8673.00000000
1738837500000,202.06000000,202.76000000,202.04000000,202.49000000,19883.10000000
1738837800000,202.49000000,202.54000000,202.09000000,202.19000000,7987.70000000
1738838100000,202.19000000,202.31000000,201.06000000,201.11000000,15624.20000000
1738838400000,201.11000000,201.40000000,200.71000000,201.20000000,17861.10000000
1738838700000,201.20000000,201.43000000,200.80000000,201.20000000,12064.50000000
1738839000000,201.20000000,201.50000000,200.94000000,201.05000000,14042.20000000
1738839300000,201.05000000,201.27000000,200.75000000,201.21000000,12041.60000000
1738839600000,201.21000000,201.37000000,200.22000000,200.51000000,24881.90000000
1738839900000,200.51000000,200.93000000,200.43000000,200.74000000,14939.90000000
1738840200000,200.74000000,200.80000000,200.31000000,200.65000000,38991.20000000
1738840500000,200.65000000,200.65000000,199.44000000,199.78000000,44202.40000000
1738840800000,199.78000000,199.90000000,199.38000000,199.60000000,27191.90000000
1738841100000,199.60000000,199.66000000,199.03000000,199.39000000,28976.50000000
1738841400000,199.39000000,199.62000000,198.48000000,198.65000000,35173.30000000
1738841700000,198.65000000,199.78000000,198.55000000,199.39000000,37316.20000000
1738842000000,199.39000000,200.08000000,199.36000000,200.05000000,16333.10000000
1738842300000,200.05000000,200.69000000,199.89000000,200.56000000,25569.00000000
1738842600000,200.56000000,200.88000000,200.52000000,200.64000000,13900.80000000
1738842900000,200.64000000,200.75000000,200.00000000,200.14000000,10162.50000000
1738843200000,200.14000000,200.52000000,199.88000000,200.30000000,17353.20000000
1738843500000,200.30000000,200.50000000,198.97000000,199.00000000,24206.20000000
1738843800000,199.00000000,199.56000000,198.93000000,199.22000000,18982.20000000
1738844100000,199.22000000,199.29000000,198.70000000,198.90000000,17140.40000000
1738844400000,198.90000000,199.17000000,198.54000000,198.58000000,14820.40000000
1738844700000,198.58000000,199.10000000,198.54000000,199.02000000,24969.80000000
1738845000000,199.02000000,199.30000000,197.60000000,197.76000000,62774.80000000
1738845300000,197.76000000,198.87000000,197.71000000,198.77000000,34904.60000000
1738845600000,198.77000000,199.15000000,198.71000000,199.09000000,26226.60000000
1738845900000,199.09000000,199.28000000,198.31000000,198.40000000,16546.70000000
1738846200000,198.40000000,198.73000000,198.11000000,198.61000000,12857.70000000
1738846500000,198.61000000,198.62000000,197.95000000,198.14000000,13520.90000000
1738846800000,198.14000000,198.80000000,197.97000000,198.41000000,22365.30000000
1738847100000,198.41000000,198.70000000,198.30000000,198.30000000,15626.70000000
1738847400000,198.30000000,198.57000000,198.18000000,198.51000000,12379.10000000
1738847700000,198.51000000,198.93000000,198.24000000,198.40000000,17140.10000000
1738848000000,198.40000000,198.75000000,198.26000000,198.41000000,8173.60000000
1738848300000,198.41000000,198.93000000,198.24000000,198.50000000,7704.20000000
1738848600000,198.50000000,200.10000000,198.42000000,199.71000000,40845.50000000
1738848900000,199.71000000,200.05000000,199.23000000,199.63000000,24892.60000000
1738849200000,199.63000000,199.63000000,198.65000000,198.82000000,24391.40000000
1738849500000,198.82000000,199.40000000,198.51000000,199.09000000,24239.40000000
1738849800000,199.09000000,199.82000000,198.94000000,199.81000000,16999.60000000
1738850100000,199.81000000,200.37000000,199.80000000,200.13000000,30753.20000000
1738850400000,200.13000000,200.60000000,199.45000000,199.49000000,29101.80000000
1738850700000,199.49000000,199.50000000,198.15000000,198.70000000,74400.30000000
1738851000000,198.70000000,198.98000000,198.32000000,198.95000000,39972.40000000
1738851300000,198.95000000,199.07000000,197.67000000,197.82000000,40017.60000000
1738851600000,197.82000000,198.04000000,197.41000000,197.42000000,27230.50000000
1738851900000,197.42000000,198.06000000,197.42000000,197.97000000,18343.40000000
1738852200000,197.97000000,198.61000000,196.59000000,198.52000000,61385.70000000
1738852500000,198.52000000,198.69000000,196.87000000,197.10000000,34517.20000000
1738852800000,197.10000000,197.25000000,195.42000000,196.20000000,89216.90000000
1738853100000,196.20000000,196.96000000,195.96000000,196.67000000,78236.00000000
1738853400000,196.67000000,196.74000000,195.33000000,195.69000000,42115.20000000
1738853700000,195.69000000,196.30000000,194.79000000,195.10000000,168528.10000000
1738854000000,195.10000000,195.78000000,194.59000000,195.06000000,57526.70000000
1738854300000,195.06000000,195.77000000,194.37000000,195.60000000,76645.60000000
1738854600000,195.60000000,196.04000000,195.13000000,195.62000000,41918.00000000
1738854900000,195.62000000,195.76000000,193.86000000,195.11000000,103686.20000000
1738855200000,195.11000000,195.34000000,193.87000000,194.17000000,92472.30000000
1738855500000,194.17000000,194.72000000,193.91000000,194.03000000,51605.60000000
1738855800000,194.03000000,194.07000000,192.56000000,193.02000000,134421.00000000
1738856100000,193.02000000,193.48000000,192.48000000,193.03000000,91876.80000000
1738856400000,193.03000000,193.47000000,191.74000000,192.26000000,87379.00000000
1738856700000,192.26000000,192.37000000,191.20000000,191.84000000,95389.80000000
1738857000000,191.84000000,192.03000000,190.45000000,190.62000000,122050.70000000
1738857300000,190.62000000,191.28000000,190.57000000,191.13000000,41455.30000000
1738857600000,191.13000000,192.09000000,190.83000000,191.32000000,118431.60000000
1738857900000,191.32000000,192.15000000,191.01000000,191.57000000,50051.40000000
1738858200000,191.57000000,192.75000000,191.07000000,192.41000000,39032.00000000
1738858500000,192.41000000,192.86000000,190.91000000,190.91000000,46956.60000000
1738858800000,190.91000000,191.03000000,190.09000000,190.66000000,106868.90000000
1738859100000,190.66000000,190.91000000,190.14000000,190.26000000,24024.60000000
1738859400000,190.26000000,190.80000000,189.69000000,190.31000000,66497.20000000
1738859700000,190.31000000,190.69000000,189.77000000,190.04000000,45868.80000000
1738860000000,190.04000000,190.17000000,189.22000000,189.26000000,73394.40000000
1738860300000,189.26000000,190.23000000,188.56000000,189.96000000,91375.60000000
1738860600000,189.96000000,190.21000000,189.34000000,189.83000000,48476.50000000
1738860900000,189.83000000,190.24000000,189.56000000,190.23000000,26314.30000000
1738861200000,190.23000000,190.92000000,189.78000000,190.37000000,50104.30000000
1738861500000,190.37000000,190.95000000,190.18000000,190.37000000,39082.40000000
1738861800000,190.37000000,190.43000000,189.85000000,190.20000000,19571.70000000
1738862100000,190.20000000,190.55000000,188.90000000,189.30000000,32306.80000000
1738862400000,189.30000000,190.46000000,189.22000000,190.37000000,42135.10000000
1738862700000,190.37000000,191.59000000,190.30000000,191.53000000,38834.10000000
1738863000000,191.53000000,191.84000000,191.00000000,191.29000000,40396.30000000
1738863300000,191.29000000,192.80000000,191.18000000,192.51000000,44743.80000000
1738863600000,192.51000000,192.57000000,191.18000000,191.34000000,26845.50000000
1738863900000,191.34000000,191.39000000,190.71000000,190.94000000,23648.50000000
1738864200000,190.94000000,191.05000000,190.48000000,190.51000000,14823.70000000
1738864500000,190.51000000,190.54000000,189.86000000,189.92000000,24093.50000000
1738864800000,189.92000000,190.67000000,189.01000000,190.55000000,73204.50000000
1738865100000,190.55000000,191.00000000,190.26000000,190.62000000,37673.20000000
1738865400000,190.62000000,190.81000000,189.35000000,189.53000000,58672.20000000
1738865700000,189.53000000,190.53000000,189.46000000,190.48000000,29674.10000000
1738866000000,190.48000000,190.55000000,189.63000000,190.09000000,27113.70000000
1738866300000,190.09000000,190.09000000,189.35000000,189.49000000,24783.70000000
1738866600000,189.49000000,190.29000000,188.25000000,190.19000000,84150.10000000
1738866900000,190.19000000,190.51000000,189.55000000,189.66000000,97465.60000000
1738867200000,189.66000000,189.77000000,189.18000000,189.27000000,29984.90000000
1738867500000,189.27000000,190.12000000,189.15000000,190.09000000,21935.90000000
1738867800000,190.09000000,190.56000000,189.65000000,190.13000000,20215.90000000
1738868100000,190.13000000,190.36000000,189.67000000,189.82000000,11106.20000000
1738868400000,189.82000000,189.85000000,188.73000000,189.66000000,50515.60000000
1738868700000,189.66000000,189.93000000,188.58000000,189.35000000,31459.70000000
1738869000000,189.35000000,190.94000000,189.33000000,190.64000000,65802.20000000
1738869300000,190.64000000,191.70000000,190.57000000,190.91000000,43930.20000000
1738869600000,190.91000000,191.61000000,190.81000000,191.43000000,21507.30000000
1738869900000,191.43000000,191.55000000,190.04000000,190.15000000,33992.60000000
1738870200000,190.15000000,190.15000000,188.98000000,189.73000000,47554.90000000
1738870500000,189.73000000,189.89000000,188.84000000,189.50000000,76309.30000000
1738870800000,189.50000000,190.08000000,189.33000000,189.84000000,17365.40000000
1738871100000,189.84000000,189.98000000,189.01000000,189.61000000,29518.20000000
1738871400000,189.61000000,189.99000000,189.06000000,189.91000000,19204.20000000
1738871700000,189.91000000,190.26000000,189.47000000,189.74000000,23646.10000000
1738872000000,189.74000000,190.72000000,189.40000000,190.51000000,41247.00000000
1738872300000,190.51000000,190.80000000,190.01000000,190.67000000,37219.00000000
1738872600000,190.67000000,191.26000000,190.66000000,190.99000000,27873.20000000
1738872900000,190.99000000,191.26000000,190.47000000,190.68000000,21289.60000000
1738873200000,190.68000000,191.24000000,190.36000000,190.60000000,13139.90000000
1738873500000,190.60000000,191.19000000,190.21000000,190.90000000,30600.10000000
1738873800000,190.90000000,192.30000000,190.86000000,191.86000000,55664.30000000
1738874100000,191.86000000,192.06000000,191.49000000,192.03000000,13759.20000000
1738874400000,192.03000000,192.12000000,191.44000000,191.45000000,12492.10000000
1738874700000,191.45000000,192.85000000,191.34000000,192.08000000,38331.60000000
1738875000000,192.08000000,192.55000000,192.00000000,192.42000000,19225.90000000
1738875300000,192.42000000,193.04000000,192.42000000,193.01000000,21358.60000000
1738875600000,193.01000000,193.16000000,192.30000000,192.64000000,32909.40000000
1738875900000,192.64000000,193.27000000,192.35000000,192.70000000,18806.30000000
1738876200000,192.70000000,193.02000000,192.18000000,192.20000000,13977.10000000
1738876500000,192.20000000,192.47000000,191.22000000,191.64000000,36717.50000000
1738876800000,191.64000000,191.91000000,191.15000000,191.60000000,14788.50000000
1738877100000,191.60000000,191.73000000,191.22000000,191.33000000,5804.10000000
1738877400000,191.33000000,191.44000000,190.38000000,191.42000000,49859.60000000
1738877700000,191.42000000,192.20000000,191.36000000,191.87000000,14594.20000000
1738878000000,191.87000000,192.55000000,191.79000000,192.41000000,14446.40000000
1738878300000,192.41000000,192.64000000,191.89000000,192.00000000,8570.20000000
1738878600000,192.00000000,192.50000000,191.73000000,191.79000000,20248.90000000
1738878900000,191.79000000,194.65000000,191.77000000,193.88000000,186150.60000000
1738879200000,193.88000000,193.98000000,192.47000000,193.04000000,56286.60000000
1738879500000,193.04000000,193.05000000,191.75000000,191.94000000,50923.30000000
1738879800000,191.94000000,191.99000000,190.90000000,191.14000000,56071.70000000
1738880100000,191.14000000,192.03000000,190.80000000,191.01000000,26750.70000000
1738880400000,191.01000000,191.61000000,190.24000000,191.39000000,37405.70000000
1738880700000,191.39000000,192.14000000,191.18000000,191.96000000,14595.10000000
1738881000000,191.96000000,191.96000000,191.05000000,191.49000000,11272.80000000
1738881300000,191.49000000,192.02000000,191.14000000,191.53000000,13149.10000000
1738881600000,191.53000000,191.66000000,191.32000000,191.33000000,7215.30000000
1738881900000,191.33000000,191.38000000,190.85000000,190.92000000,7047.80000000
1738882200000,190.92000000,190.93000000,190.28000000,190.51000000,9092.50000000
1738882500000,190.51000000,190.94000000,190.36000000,190.59000000,14460.70000000
1738882800000,190.59000000,190.60000000,189.66000000,190.31000000,34770.70000000
1738883100000,190.31000000,191.08000000,190.25000000,190.25000000,35654.60000000
1738883400000,190.25000000,190.43000000,189.70000000,189.82000000,25348.90000000
1738883700000,189.82000000,190.55000000,189.60000000,190.48000000,17206.10000000
1738884000000,190.48000000,190.61000000,189.32000000,189.38000000,14769.50000000
1738884300000,189.38000000,189.38000000,188.50000000,188.57000000,26876.60000000
1738884600000,188.57000000,188.76000000,188.21000000,188.68000000,35397.30000000
1738884900000,188.68000000,189.14000000,188.45000000,188.89000000,22833.10000000
1738885200000,188.89000000,188.89000000,187.26000000,188.61000000,102435.20000000
1738885500000,188.61000000,189.10000000,188.42000000,188.74000000,36154.10000000
1738885800000,188.74000000,189.53000000,188.64000000,189.45000000,11408.20000000
1738886100000,189.45000000,189.85000000,189.31000000,189.40000000,20491.80000000
1738886400000,189.40000000,190.84000000,189.02000000,190.40000000,71489.10000000
1738886700000,190.40000000,191.29000000,190.31000000,190.82000000,35017.50000000
1738887000000,190.82000000,191.35000000,190.60000000,190.96000000,14627.60000000
1738887300000,190.96000000,191.36000000,190.85000000,190.96000000,18143.60000000
1738887600000,190.96000000,192.23000000,190.96000000,191.64000000,27267.90000000
1738887900000,191.64000000,192.15000000,191.37000000,191.43000000,35795.20000000
1738888200000,191.43000000,191.86000000,191.20000000,191.28000000,28153.80000000
1738888500000,191.28000000,191.54000000,190.92000000,191.34000000,21321.10000000
1738888800000,191.34000000,191.34000000,190.16000000,190.30000000,45701.20000000
1738889100000,190.30000000,190.47000000,189.81000000,189.99000000,33485.30000000
1738889400000,189.99000000,190.08000000,189.32000000,189.89000000,24428.50000000
1738889700000,189.89000000,190.14000000,189.70000000,189.80000000,12920.50000000
1738890000000,189.80000000,190.34000000,189.70000000,190.29000000,11526.50000000
1738890300000,190.29000000,191.00000000,190.11000000,190.43000000,15793.40000000
1738890600000,190.43000000,190.95000000,190.36000000,190.92000000,12126.40000000
1738890900000,190.92000000,190.92000000,190.16000000,190.41000000,14841.30000000
1738891200000,190.41000000,191.19000000,190.20000000,190.91000000,17944.10000000
1738891500000,190.91000000,190.93000000,190.16000000,190.68000000,8906.20000000
1738891800000,190.68000000,190.82000000,189.75000000,190.11000000,30199.50000000
1738892100000,190.11000000,191.16000000,189.87000000,190.75000000,21870.60000000
1738892400000,190.75000000,190.87000000,190.19000000,190.78000000,11264.80000000
1738892700000,190.78000000,190.98000000,190.28000000,190.50000000,12007.70000000
1738893000000,190.50000000,193.71000000,190.33000000,193.51000000,115551.00000000
1738893300000,193.51000000,193.66000000,192.14000000,192.14000000,82067.40000000
1738893600000,192.14000000,193.37000000,191.98000000,193.11000000,37639.10000000
1738893900000,193.11000000,194.26000000,193.01000000,193.48000000,89396.70000000
1738894200000,193.48000000,193.71000000,193.02000000,193.45000000,27268.80000000
1738894500000,193.45000000,194.80000000,193.39000000,194.54000000,45332.70000000
1738894800000,194.54000000,194.68000000,194.07000000,194.39000000,40609.40000000
1738895100000,194.39000000,195.10000000,194.39000000,194.48000000,28515.20000000
1738895400000,194.48000000,195.00000000,193.99000000,194.82000000,30168.40000000
1738895700000,194.82000000,194.83000000,193.95000000,194.07000000,41254.10000000
1738896000000,194.07000000,194.18000000,193.73000000,193.89000000,20588.10000000
1738896300000,193.89000000,194.55000000,193.79000000,194.34000000,17273.40000000
1738896600000,194.34000000,194.80000000,194.07000000,194.10000000,16870.30000000
1738896900000,194.10000000,194.78000000,193.97000000,194.71000000,5202.40000000
1738897200000,194.71000000,195.18000000,194.38000000,194.45000000,23298.30000000
1738897500000,194.45000000,195.74000000,194.42000000,195.24000000,22432.10000000
1738897800000,195.24000000,195.54000000,194.49000000,194.64000000,20102.10000000
1738898100000,194.64000000,194.91000000,194.32000000,194.62000000,29308.70000000
1738898400000,194.62000000,194.62000000,194.01000000,194.11000000,20634.50000000
1738898700000,194.11000000,194.25000000,193.81000000,193.96000000,15977.50000000
1738899000000,193.96000000,193.97000000,193.19000000,193.38000000,28930.90000000
1738899300000,193.38000000,193.52000000,192.71000000,192.97000000,28505.40000000
1738899600000,192.97000000,193.10000000,192.34000000,192.45000000,31615.40000000
1738899900000,192.45000000,192.93000000,192.45000000,192.77000000,15140.80000000
1738900200000,192.77000000,193.37000000,192.75000000,193.02000000,17180.10000000
1738900500000,193.02000000,193.28000000,192.90000000,193.14000000,14117.40000000
1738900800000,193.14000000,193.89000000,192.90000000,193.67000000,17536.90000000
1738901100000,193.67000000,194.66000000,193.60000000,194.30000000,41593.10000000
1738901400000,194.30000000,194.57000000,194.09000000,194.42000000,29460.30000000
1738901700000,194.42000000,194.73000000,194.19000000,194.55000000,12589.10000000
1738902000000,194.55000000,195.07000000,194.55000000,195.01000000,13997.30000000
1738902300000,195.01000000,195.08000000,194.52000000,194.68000000,11844.50000000
